IMG/center_2018_09_28_00_13_15_430.jpg,IMG/left_2018_09_28_00_13_15_430.jpg,IMG/right_2018_09_28_00_13_15_430.jpg,-0.2,1,0,30.18069
IMG/center_2018_09_28_00_16_10_955.jpg,IMG/left_2018_09_28_00_16_10_955.jpg,IMG/right_2018_09_28_00_16_10_955.jpg,0,1,0,30.19028
IMG/center_2018_09_28_00_12_38_484.jpg,IMG/left_2018_09_28_00_12_38_484.jpg,IMG/right_2018_09_28_00_12_38_484.jpg,0,1,0,30.18912
IMG/center_2018_09_28_00_54_15_691.jpg,IMG/left_2018_09_28_00_54_15_691.jpg,IMG/right_2018_09_28_00_54_15_691.jpg,0.05,1,0,30.18969
IMG/center_2018_09_28_00_52_47_151.jpg,IMG/left_2018_09_28_00_52_47_151.jpg,IMG/right_2018_09_28_00_52_47_151.jpg,0.25,1,0,30.17801
IMG/center_2018_09_28_00_51_11_000.jpg,IMG/left_2018_09_28_00_51_11_000.jpg,IMG/right_2018_09_28_00_51_11_000.jpg,0,1,0,30.19341
IMG/center_2018_09_28_00_05_38_811.jpg,IMG/left_2018_09_28_00_05_38_811.jpg,IMG/right_2018_09_28_00_05_38_811.jpg,0,1,0,30.19029
IMG/center_2018_09_28_00_03_16_449.jpg,IMG/left_2018_09_28_00_03_16_449.jpg,IMG/right_2018_09_28_00_03_16_449.jpg,0,1,0,29.87305
IMG/center_2018_09_28_00_48_53_103.jpg,IMG/left_2018_09_28_00_48_53_103.jpg,IMG/right_2018_09_28_00_48_53_103.jpg,0,1,0,30.19028
IMG/center_2018_09_28_01_00_29_866.jpg,IMG/left_2018_09_28_01_00_29_866.jpg,IMG/right_2018_09_28_01_00_29_866.jpg,0,1,0,30.18895
IMG/center_2018_09_28_01_00_21_527.jpg,IMG/left_2018_09_28_01_00_21_527.jpg,IMG/right_2018_09_28_01_00_21_527.jpg,0,1,0,30.18944
IMG/center_2018_09_28_00_12_58_508.jpg,IMG/left_2018_09_28_00_12_58_508.jpg,IMG/right_2018_09_28_00_12_58_508.jpg,0,1,0,30.19029
